date,prcp(mm/day),tmean(C),srad(W/m2),vp(Pa),GW(feet)
22/9/2003,0,22.99,383.96,1923.08,2.99
23/9/2003,10.68,23.155,228.98,2177.55,3.11
24/9/2003,0,20.395,424.45,1527.64,3.21
25/9/2003,0,20.615,425.22,1522.98,3.33
26/9/2003,0,21.37,414.79,1619.13,3.42
27/9/2003,0,22.09,401.32,1728.76,3.48
28/9/2003,8.28,22.63,256.45,1975.97,3.49
29/9/2003,0,17.06,417.03,1239.7,3.6
30/9/2003,0,14.515,404.64,1082.59,3.67
1/10/2003,0,14.48,407.58,1060.74,3.71
2/10/2003,0,14.805,386.51,1128.97,3.74
3/10/2003,0,11.64,432.97,800.44,3.71
4/10/2003,0,12.9,414.07,909.6,3.53
5/10/2003,0,16.18,401.36,1148.59,3.22
6/10/2003,0,16.175,393.59,1160,3.01
7/10/2003,0,18.135,388.71,1301.62,2.92
8/10/2003,0,18.425,375.94,1347.71,2.87
9/10/2003,3.23,19.145,241.51,1556.13,3.01
10/10/2003,0.05,20.03,244.81,1802.28,3.12
11/10/2003,1.94,18.23,118.53,1873.12,3.16
12/10/2003,0,18.28,184.49,1754.85,3.2
13/10/2003,0,19.64,322.51,1582.49,3.23
14/10/2003,0,18.485,299.67,1508.12,3.21
15/10/2003,10.94,16.235,224.92,1320,3.28
16/10/2003,0,12.845,392.55,830.61,3.38
17/10/2003,0,13.855,389.54,896.21,3.46
18/10/2003,2.71,14.68,291.35,1033.1,3.56
19/10/2003,0,11.53,360.93,800.71,3.65
20/10/2003,0,14.285,375.92,920,3.76
21/10/2003,0,16.61,354.47,1124.49,3.89
22/10/2003,0,18.75,290.18,1463.45,3.99
23/10/2003,0,10.725,360.97,720.67,4.08
24/10/2003,0,8.51,344.19,650.09,4.2
25/10/2003,0,9.555,330.54,730.9,4.32
26/10/2003,2.5,14.68,226.49,1204.91,4.42
27/10/2003,3.74,19.035,131.92,1769.49,4.52
28/10/2003,12.29,16.385,190.36,1341.16,4.62
29/10/2003,67.09,12.1,130.94,1155.23,4.7
30/10/2003,0,12.415,341.03,824.38,4.79
31/10/2003,0,14.225,345.24,908.62,4.88
1/11/2003,0,15.84,345.26,959.29,4.89
2/11/2003,0,17.23,343.65,1036.91,4.28
3/11/2003,0,18.175,330.16,1160.84,4.31
4/11/2003,0,19.06,300.77,1344.51,4.36
5/11/2003,0.11,22.02,212.19,1946.11,4.45
6/11/2003,3.49,23.205,151.13,2169.98,4.57
7/11/2003,6.41,21.355,159.46,1881.86,4.68
8/11/2003,0,14.555,215.11,1241.02,4.75
9/11/2003,0,8.2,248.83,751.96,4.77
10/11/2003,0,7.455,248.22,715.02,4.82
11/11/2003,0,10.04,284.28,764.83,4.9
12/11/2003,0,14.81,284.62,1026.87,4.96
13/11/2003,0,18.99,228.9,1525.27,5.09
14/11/2003,0,8.59,294.72,640,5.16
15/11/2003,0,7.1,230.61,705.28,3.65
16/11/2003,30.46,10.65,154.26,965.72,2.51
17/11/2003,0,14.91,226.16,1198.91,2.73
18/11/2003,0,16.69,245.9,1274.48,2.88
19/11/2003,0,17.77,215.62,1442.2,2.96
20/11/2003,29.14,13.98,207.25,961.2,2.82
21/11/2003,0,10.8,288.22,741.91,2.84
22/11/2003,0,13.29,303.24,795.58,2.98
23/11/2003,0,13.645,298.99,807.38,3.1
24/11/2003,0,14.06,281.47,915.97,3.09
25/11/2003,0,11.77,282.85,775.16,2.83
26/11/2003,0,6.095,238.45,607.47,2.98
27/11/2003,0,7.685,248.66,648.6,3.12
28/11/2003,0,11.94,258.85,826.85,3.2
29/11/2003,7.44,12.015,222.03,650.95,3.28
30/11/2003,0,5.03,226.92,563.67,3.36
1/12/2003,0,9.115,262.84,663.18,3.4
2/12/2003,0,7.84,263.82,600,3.49
3/12/2003,0,2.365,226.82,479.6,3.56
4/12/2003,0,1.755,157.45,531.91,3.61
5/12/2003,19.93,3.925,96.45,646.94,3.64
6/12/2003,6.9,3.11,92.15,640,3.58
7/12/2003,0,1.945,187.81,516.12,3.56
8/12/2003,0,1.915,240.56,440,3.53
9/12/2003,0,2.91,252.68,440,3.55
10/12/2003,0,7.005,260,575.78,3.63
11/12/2003,33.59,10.78,168.72,837.35,3.58
12/12/2003,0,5.635,238.71,560,3.57
13/12/2003,0,3.88,207.36,559.6,3.66
14/12/2003,36.04,4.025,118.42,620.27,3.69
15/12/2003,13.04,4.345,110.29,640,3.72
16/12/2003,0,5.195,242.72,547.59,3.78
17/12/2003,9.69,7.89,192.37,612.72,3.85
18/12/2003,4.16,6.37,180.49,600,3.84
19/12/2003,0,2.965,164.76,560,3.92
20/12/2003,0,0.715,157.64,481.59,4
21/12/2003,0,0.635,220.18,440,4.08
22/12/2003,0,3.535,244.35,486.27,4.11
23/12/2003,0,8.56,256.53,650.31,4.02
24/12/2003,13.51,11.22,190.51,795.4,3.98
25/12/2003,0,8.58,264.56,637.06,3.82
26/12/2003,0,2.5,221.64,480.12,2.28
27/12/2003,0,3.62,245.71,489.71,2.49
28/12/2003,0,5.775,278.47,480,2.65
29/12/2003,0,6.57,281.17,519.6,2.77
30/12/2003,0.56,9.08,271.65,638.04,2.86
31/12/2003,0.02,6.135,278.52,516.35,2.92
1/1/2004,0,6.325,311.31,535.63,2.96
2/1/2004,0,8.72,302.12,640.08,3
3/1/2004,0,11.65,283.8,847.21,2.9
4/1/2004,0,15.605,248.1,1136.91,2.62
5/1/2004,0,18.565,189.7,1588.09,2.76
6/1/2004,11.11,12.1,210.76,798.83,2.88
7/1/2004,0,0.72,259.65,400,2.94
8/1/2004,0,-1.78,198.65,400,2.99
9/1/2004,3.01,-0.725,124.33,440.6,3.04
10/1/2004,3.32,-3.725,167.99,324.83,3.13
11/1/2004,0,-6.95,252.1,240,3.22
12/1/2004,0,-2.14,309.91,305.1,3.26
13/1/2004,0,5.675,328.84,508.02,3.28
14/1/2004,0,4.62,332.99,454.78,3.32
15/1/2004,0,2.225,250.58,485.5,3.32
16/1/2004,0,0.6,277.69,402.07,3.16
17/1/2004,0,-0.87,274.39,360,2.81
18/1/2004,6.32,2.965,207.98,471.04,2.89
19/1/2004,2.85,4.63,216.31,538.24,2.97
20/1/2004,0,-1.195,255.37,360,3.04
21/1/2004,0,-2.665,253.24,327.43,3.06
22/1/2004,0,-0.05,279.66,379.92,3.16
23/1/2004,0,3.08,304.36,440,3.2
24/1/2004,0,1.215,258.64,440,3.23
25/1/2004,0,2.51,331.7,360,3.2
26/1/2004,14,-4.6,92.77,369.65,3.32
27/1/2004,1.41,-3.175,128.2,421.64,3.35
28/1/2004,0,-1.88,170.64,440,3.41
29/1/2004,0,0.435,252.64,459.74,3.48
30/1/2004,0,3.995,298.36,560,3.5
31/1/2004,0,0.635,364.58,360,3.45
1/2/2004,0,-1.945,305.15,360,3
2/2/2004,0,-0.485,343.71,360,2.98
3/2/2004,4.05,2.74,275.6,443.47,3.06
4/2/2004,8.59,4.21,251.12,541.42,3.14
5/2/2004,0,3.105,372.84,441.59,3.19
6/2/2004,0,4.825,361.59,536.1,3.08
7/2/2004,18.93,11.795,264.79,841.65,2.36
8/2/2004,0,4.165,309.06,546.08,2.62
9/2/2004,0,2.215,320.96,440,2.75
10/2/2004,2.09,4.81,278.95,591.35,2.23
11/2/2004,0,7.29,264.26,733.2,2.38
12/2/2004,3.56,5.465,187.09,685.17,2.56
13/2/2004,10.35,2.615,183.03,560,2.58
14/2/2004,0,6.155,338.4,602.43,2.66
15/2/2004,4.27,6.365,186.51,720.39,2.76
16/2/2004,8.16,0.585,236.72,438.39,2.88
17/2/2004,0,-0.81,230.6,444.11,2.96
18/2/2004,4.98,1.135,140.59,554.58,3
19/2/2004,0,4.535,389.16,480.69,3.02
20/2/2004,0,8.795,406.51,593.64,2.84
21/2/2004,0,10.625,402.43,692.07,2.87
22/2/2004,0,8.25,407.38,595.9,2.97
23/2/2004,0,5.39,389.93,521.18,3.04
24/2/2004,0,5.86,345.18,618.34,3.09
25/2/2004,0,5.94,359.55,599.96,3.09
26/2/2004,0,3.235,308.95,556.42,3.13
27/2/2004,0.73,2.315,159.65,603.56,3.13
28/2/2004,0,4.165,366.99,521.84,3.18
29/2/2004,0,6.36,436.11,480,3.22
1/3/2004,0,9.945,443.14,587.97,3.23
2/3/2004,0,14.225,395.7,962.55,3.25
3/3/2004,0.66,16.13,314.85,1303.61,3.27
4/3/2004,0,17.075,374.77,1243.04,3.28
5/3/2004,0,20.05,377.88,1450.26,3.28
6/3/2004,0,20.075,306.04,1697.43,3.34
7/3/2004,5.82,14.12,300.09,977.68,3.34
8/3/2004,7.77,10.15,293.74,794.63,3.32
9/3/2004,0,5.375,405.82,560,3.34
10/3/2004,0,4.8,346.43,595.81,3.37
11/3/2004,3.64,4.535,265.29,589.2,3.35
12/3/2004,0,9.14,426.77,685.63,3.37
13/3/2004,0,8.215,448.43,600,3.38
14/3/2004,0,6.35,433.16,560,3.41
15/3/2004,9.23,10.645,258.48,890.53,3.47
16/3/2004,17.28,13.12,152.16,1255.41,3.48
17/3/2004,5.72,8.305,262.49,760,3.39
18/3/2004,0.31,5.095,345.13,602.55,3.45
19/3/2004,0,8.195,393.93,697.76,3.5
20/3/2004,0,7.35,463.56,560,3.51
21/3/2004,0,9.53,461.74,658.42,3.51
22/3/2004,0,6.93,457.41,560,3.56
23/3/2004,0,1.68,430.45,433.68,3.58
24/3/2004,0,5.34,464.37,506.44,3.61
25/3/2004,0,10.795,470.12,721.72,3.44
26/3/2004,0,14.995,451.01,991.5,3.32
27/3/2004,0,16.85,440.25,1123.54,3.24
28/3/2004,0,17.005,387.16,1282.43,3.17
29/3/2004,0,10.105,340.26,881.05,3.15
30/3/2004,0,8.415,269.15,856.49,3.24
31/3/2004,4.12,9.195,212.87,905.18,3.29
1/4/2004,11.47,9.87,232.87,920,3.31
2/4/2004,4.02,10.525,230.66,955.64,3.26
3/4/2004,0,9.07,317.35,876.96,3.31
4/4/2004,0,10.425,369.5,920,3.32
5/4/2004,0,7.645,458.35,640,3.27
6/4/2004,0,6.295,511.39,520,3.25
7/4/2004,0,11.485,519.03,687.24,3.37
8/4/2004,0,16.345,512.36,917.97,3.35
9/4/2004,0,16.14,496.13,965.6,3.35
10/4/2004,0,14.215,475.67,919.37,3.42
11/4/2004,3.5,14.11,293.63,1122.79,3.2
12/4/2004,7.12,12.05,280,1000.48,2.96
13/4/2004,12.74,13.55,276.14,1129.21,2.96
14/4/2004,14.36,14.67,323.54,1116.57,2.83
15/4/2004,11.25,10.135,244.54,920,2.72
16/4/2004,0,10.885,527.07,714.49,2.7
17/4/2004,0,14.045,526.53,837.67,2.69
18/4/2004,0,19.435,503.38,1208.26,2.84
19/4/2004,0,21.71,462.08,1553.66,2.92
20/4/2004,0,22.33,440,1698.88,3.01
21/4/2004,0,22.39,449.21,1671.75,3.11
22/4/2004,0,22.75,404.95,1872.26,3.14
23/4/2004,0,22.74,407.35,1874.13,3.12
24/4/2004,0.34,22.165,402.17,1800.23,3.19
25/4/2004,0,17.24,466.01,1230.07,3.15
26/4/2004,0,19.565,429.23,1502.68,2.61
27/4/2004,18.93,19.095,335.58,1434.58,2.66
28/4/2004,0.06,12.155,535.74,754.17,2.8
29/4/2004,0,13.025,514.97,842.35,2.9
30/4/2004,0,16.89,481.85,1140.86,2.98
1/5/2004,0,19.015,381.78,1545.51,3.07
2/5/2004,7.87,20.82,224.45,1884.94,3.11
3/5/2004,23.33,18.45,301.78,1441.24,3.15
4/5/2004,10.25,10.46,286.68,902.37,3.18
5/5/2004,0,13.32,451.71,973.7,3.23
6/5/2004,0,17.665,464.09,1277.19,3.29
7/5/2004,0,21.185,479.98,1515.2,3.33
8/5/2004,0,22.31,474.42,1604.39,3.36
9/5/2004,0,19.81,409.1,1589.73,3.39
10/5/2004,0,22.94,445.3,1792.52,3.44
11/5/2004,0,23.5,420.91,1920.15,3.52
12/5/2004,0,23.33,407.42,1940.14,3.52
13/5/2004,0,23.425,391.23,2004.51,3.49
14/5/2004,0,23.78,384.8,2075.36,3.17
15/5/2004,0,23.765,385,2070.57,2.87
16/5/2004,0,24.17,388.3,2096.82,2.97
17/5/2004,0,23.41,411.72,1898.64,3.05
18/5/2004,0,23.145,420.75,1849.02,3.11
19/5/2004,0,23.56,416.12,1892.16,3.16
20/5/2004,10.36,24.1,292.94,2119.04,3.28
21/5/2004,0,24.345,387.07,2144.94,3.34
22/5/2004,0,26.235,459.46,2014.51,3.39
23/5/2004,0,26.47,427.67,2196.54,3.43
24/5/2004,0,26.48,401.54,2326.06,3.46
25/5/2004,0,26.705,373.09,2498.09,3.47
26/5/2004,0,27.645,391.88,2527.31,3.49
27/5/2004,20.48,25.99,320.77,2277.28,3.54
28/5/2004,0,25.24,359.38,2365.76,3.59
29/5/2004,0,23.325,424.77,1965.15,3.59
30/5/2004,0,20.71,400.93,1759.11,3.53
31/5/2004,0,21.73,329.75,2017.95,3.44
1/6/2004,0,23.92,418.44,2058.03,3.52
2/6/2004,0,22.605,503.88,1565.88,3.57
3/6/2004,0,24.365,470.77,1860.92,3.64
4/6/2004,0,24.305,398.64,2161.6,3.73
5/6/2004,31.66,21.25,230.58,1995.25,3.78
6/6/2004,0,19.36,413.94,1608.33,3.8
7/6/2004,0,21.195,399.71,1824.84,3.83
8/6/2004,0,23.135,385.37,2095.99,3.91
9/6/2004,0,25.05,414.27,2266.28,3.94
10/6/2004,0,26.57,422.76,2412.69,3.92
11/6/2004,11.2,26.4,310.63,2429.08,3.65
12/6/2004,15.02,23.86,356.59,1920.98,3.43
13/6/2004,0,18.91,489.81,1417.44,3.25
14/6/2004,0,22.025,394.46,1938.16,3.25
15/6/2004,2.53,24.97,294.47,2386.21,3.34
16/6/2004,0,26.245,318.43,2676.66,3.4
17/6/2004,4.35,26.565,219.2,2793.82,3.47
18/6/2004,0,27.77,366.92,2789.83,3.52
19/6/2004,7.03,27.88,315.23,2679.17,3.59
20/6/2004,0,24.57,457.78,2065.62,3.66
21/6/2004,0,20.265,501.61,1501.84,3.75
22/6/2004,0,23.2,448.69,1966.02,3.83
23/6/2004,0,26.275,417.83,2427.79,3.91
24/6/2004,11.68,25.985,292.05,2472.82,3.98
25/6/2004,0,25.795,366.39,2513.65,3.98
26/6/2004,22.66,25.15,265.81,2455.75,3.54
27/6/2004,10.98,21.995,287.49,1998.21,3.61
28/6/2004,2.46,22.365,281.91,2169.68,3.66
29/6/2004,1.17,24.2,343.17,2312.33,3.71
30/6/2004,0,24.615,422.56,2242.5,3.71
1/7/2004,14.62,23.965,327.66,2112.17,3.62
2/7/2004,0,25.385,422.91,2328.59,2.74
3/7/2004,1.43,25.855,444.42,2296.34,2.65
4/7/2004,0.06,26.395,397.71,2545.02,2.83
5/7/2004,1.55,26.955,372.99,2606.33,2.99
6/7/2004,0,27.7,448.28,2546.21,3.11
7/7/2004,0,27.68,453.49,2515.22,3.22
8/7/2004,30.88,26.93,366.96,2270.61,3.31
9/7/2004,14.15,26.915,342.79,2379.55,3.42
10/7/2004,0,27.305,439.1,2501.99,3.52
11/7/2004,0,27.29,384.28,2683.6,3.61
12/7/2004,0,26.535,414.71,2490.6,3.7
13/7/2004,3.03,27.415,306.66,2705,3.81
14/7/2004,0,27.74,421.84,2636.28,3.9
15/7/2004,2.86,26.325,393.98,2258.45,4.01
16/7/2004,0,23.635,491.83,1876.49,4.08
17/7/2004,0,24.06,485.98,1914.94,4.11
18/7/2004,30.01,24.88,345.5,2100.42,4.18
19/7/2004,0,25.055,365.59,2379.23,4.26
20/7/2004,0,25.035,433.77,2210.85,4.34
21/7/2004,0,24.945,455.04,2119.27,4.41
22/7/2004,0,26.105,440.52,2306.74,3.92
23/7/2004,12.27,25.93,286.8,2459.93,2.9
24/7/2004,10.07,24.02,154.48,2581.54,3.07
25/7/2004,8.8,24.59,200.31,2548.39,3.22
26/7/2004,24.94,26.24,233.29,2702.35,3.36
27/7/2004,12.22,27.14,256.71,2775.52,3.5
28/7/2004,10.77,26.935,267.72,2744.09,3.65
29/7/2004,28.44,26.275,233.87,2702.47,3.65
30/7/2004,7.07,25.88,277.59,2499.93,3.67
31/7/2004,0,26.85,388.14,2588.33,3.85
1/8/2004,3.93,27.285,278.23,2701.47,3.98
2/8/2004,11.37,27.13,268,2721.47,4.09
3/8/2004,27.72,25.86,209.2,2722.14,3.99
4/8/2004,1.05,25.82,352.29,2481.58,3.61
5/8/2004,0,27.075,410.57,2559.62,3.64
6/8/2004,10.27,23.02,331.92,1956.77,3.71
7/8/2004,0,18.1,494.14,1366.99,3.81
8/8/2004,0,19.73,506.77,1444.69,3.92
9/8/2004,0,22.14,484.87,1744.3,4.01
10/8/2004,0,23.29,457.35,1926.79,4.01
11/8/2004,0,24.37,429.86,2135.11,4.01
12/8/2004,0,24.83,399.2,2287.65,4.1
13/8/2004,24.19,24.2,256.1,2325.61,4.17
14/8/2004,28.17,22.825,202.73,2300.36,4.27
15/8/2004,63.68,20.315,155.9,2088.83,4.32
16/8/2004,39.66,21.19,168.26,2180.17,4.35
17/8/2004,0.48,22.965,437.59,2000.01,4.4
18/8/2004,0,24.045,427.81,2139.96,3.61
19/8/2004,10.51,25.59,329.32,2394.38,3.37
20/8/2004,0,26.93,396.43,2615.67,3.38
21/8/2004,0,27.055,392.08,2650.19,3.49
22/8/2004,10.42,24.465,333.24,2136,3.63
23/8/2004,0,21.435,461.49,1746.25,3.66
24/8/2004,0,22.26,468.44,1776.46,3.74
25/8/2004,0,22.715,466.82,1800.01,3.77
26/8/2004,0,23.325,443.72,1942.7,3.87
27/8/2004,0,24.825,418.49,2197.72,3.85
28/8/2004,0,25.465,427.77,2230.16,3.63
29/8/2004,0,26.04,406.76,2349.4,3.63
30/8/2004,11.18,25.97,263.14,2552.74,3.44
31/8/2004,39.13,24.365,201.91,2488.25,3.54
1/9/2004,5.53,25.305,282.32,2345.08,3.58
2/9/2004,0,22.75,430.26,1880.12,3.6
3/9/2004,0,22.59,417.13,1886.92,3.72
4/9/2004,0,23.93,373.96,2164.85,3.84
5/9/2004,0,23.82,390.88,2100.59,3.98
6/9/2004,13.08,24.37,257.79,2299.29,4.09
7/9/2004,9.39,25.05,202.82,2576.32,4.19
8/9/2004,7.66,25.51,185.38,2705.61,4.33
9/9/2004,22.07,25.725,221.74,2631.43,4.44
10/9/2004,0,23.44,385.94,2094.24,4.12
11/9/2004,0,22.94,374.35,2066.73,3.46
12/9/2004,0,21.95,399.65,1868.92,3.57
13/9/2004,0,21.5,432.09,1720,3.71
14/9/2004,0,21.475,393.77,1787.95,3.88
15/9/2004,7.47,21.43,221.85,2015.02,4.02
16/9/2004,12.81,22.84,230.88,2157.85,4.13
17/9/2004,0,23.5,304.79,2253.13,4.2
18/9/2004,16.34,23.325,267.18,2096.96,4.28
19/9/2004,4.12,16.65,236.8,1461.01,4.34
20/9/2004,0,16.235,406.7,1277.25,4.4
21/9/2004,0,16.2,441.23,1183.78,4.51
22/9/2004,0,18.97,450.11,1325.83,4.17
23/9/2004,0,21.465,452.64,1451.61,4.04
24/9/2004,0,21.41,414.41,1636.42,4.09
25/9/2004,0,20.1,412.87,1515.64,3.96
26/9/2004,0,20.305,402.54,1563.26,4.03
27/9/2004,0.09,21.555,356.29,1807.88,4.1
28/9/2004,8.5,23.495,169.29,2370.74,4.15
29/9/2004,6.79,21.045,229.89,1883.7,4.24
30/9/2004,0,20.925,330.85,1791.8,4.31
1/10/2004,0,21.88,321.36,1915.88,4.38
2/10/2004,6.39,21.98,220.63,2015.56,4.29
3/10/2004,8.34,21.735,251.47,1873.47,3.28
4/10/2004,13.02,20.235,233.96,1764.96,3.3
5/10/2004,1.71,18.495,376.74,1418.1,3.4
6/10/2004,0,14.335,405.61,1020.33,3.5
7/10/2004,0,13.8,414.85,922.94,3.65
8/10/2004,0,15.17,421.24,955.35,3.78
9/10/2004,0,16.74,403.06,1121.42,3.87
10/10/2004,0,17.54,361.51,1307.47,3.97
11/10/2004,0,16.01,391.02,1083.53,4.07
12/10/2004,0,12.785,388.47,886.37,4.09
13/10/2004,1.61,14.63,362.07,986.73,3.36
14/10/2004,28.68,15.39,167.86,1380.94,2.7
15/10/2004,0.1,16,213.34,1440,2.41
16/10/2004,5.19,13.915,268.36,988.62,2.5
17/10/2004,0,12.465,380.6,817.52,2.71
18/10/2004,0,12.875,373.7,854.03,2.87
19/10/2004,5.72,16.195,254.41,1158.09,2.99
20/10/2004,28.17,19.39,174.05,1710.29,3.11
21/10/2004,2.13,15.725,96.55,1596.82,3.19
22/10/2004,0,14.61,143.47,1416.96,3.25
23/10/2004,0,12.025,276.67,1008.81,3.35
24/10/2004,0.03,10.66,276.83,920,3.46
25/10/2004,2.3,10.345,127,1096.19,3.56
26/10/2004,0,11.375,258.92,995.74,3.63
27/10/2004,0,12.905,334.53,923.68,3.71
28/10/2004,0,13.325,295.63,1053.18,3.78
29/10/2004,0,14.485,225.75,1277.36,3.86
30/10/2004,0,17,204.38,1529.71,3.91
31/10/2004,0,21.445,251.77,1852.47,4.02
1/11/2004,0,20.315,302.94,1540.8,4.07
2/11/2004,0,19.465,322.17,1354.03,4.17
3/11/2004,0,20.14,274.21,1603.57,4.24
4/11/2004,10.1,16.53,204.6,1297.48,4.32
5/11/2004,12.89,12.925,190.71,1069.73,4.41
6/11/2004,0,9.54,328.76,699.32,4.35
7/11/2004,0,11.585,326.94,794.34,3.97
8/11/2004,0,12.91,319.85,882.31,3.93
9/11/2004,0,8.26,310.81,649.88,3.84
10/11/2004,0,5.655,306.55,560,3.84
11/11/2004,0,7.18,317.61,596.83,3.87
12/11/2004,7.61,11.425,217.95,860.31,3.94
13/11/2004,29.23,11.105,196.69,913.64,4.02
14/11/2004,0,5.06,262.16,596.04,4.05
15/11/2004,0,5.105,293.73,539.54,4.09
16/11/2004,0,7.625,307.68,600,4.12
17/11/2004,0,7.98,303.39,615.39,4.14
18/11/2004,0,10.55,294.4,759.5,4.06
19/11/2004,0,13.035,253.99,1005.84,4.08
20/11/2004,0,14.14,244.91,1101.76,4.18
21/11/2004,0,14.995,205.95,1258.53,4.26
22/11/2004,0,13.56,234.94,1069.43,4.34
23/11/2004,6.54,12.87,108.73,1219.43,4.41
24/11/2004,8.65,14.435,80.06,1409.53,4.46
25/11/2004,0.05,16.71,183.5,1430.92,4.51
26/11/2004,0,8.28,298.73,567.14,4.57
27/11/2004,0,4.895,260.21,542.89,4.58
28/11/2004,12.08,8.765,195.89,691.69,4.53
29/11/2004,0,8.82,257.54,704.78,4.66
30/11/2004,0,7.165,259.77,600,4.73
1/12/2004,0,9.83,267.15,707.48,4.8
2/12/2004,2,7.74,285.69,560,4.84
3/12/2004,0,7.035,259.39,596.56,4.89
4/12/2004,0,6.125,262.67,554.4,4.93
5/12/2004,0,7.125,265.2,563.95,5.01
6/12/2004,0,8.895,255.63,656.49,5.09
7/12/2004,3.81,12.445,122.17,1103.64,5.15
8/12/2004,0,16.285,204.67,1286.7,5.2
9/12/2004,0,12.285,252.24,846.62,5.23
10/12/2004,22.8,13.44,151.98,1078.31,5.3
11/12/2004,6.19,14.01,163.94,1073.96,5.38
12/12/2004,0,7.68,194.91,740.31,5.42
13/12/2004,0,8.015,179.1,797.28,5.14
14/12/2004,0,5.365,243.91,560,4.57
15/12/2004,0,0.845,198.29,440.65,4.49
16/12/2004,0,-1.135,240.09,360,4.52
17/12/2004,0,2.84,264.64,427.7,4.6
18/12/2004,0,6.345,251.9,576.49,4.63
19/12/2004,0,4.735,253.25,520,4.62
20/12/2004,4.04,-1.71,228.39,280,4.63
21/12/2004,0,-4.58,222.72,287.95,4.65
22/12/2004,0,3.92,309.18,417.97,4.69
23/12/2004,0.34,9.43,283.18,646.78,4.73
24/12/2004,8,8.755,203.12,591,4.74
25/12/2004,0,0.145,113.39,511.67,4.78
26/12/2004,2.74,-1.43,85.64,452.22,4.82
27/12/2004,14.01,-2.97,140.34,360,4.87
28/12/2004,0,-3.145,273.9,280,4.93
29/12/2004,0,-0.51,273.06,359.63,4.95
30/12/2004,0,7.195,252.79,652.89,4.97
31/12/2004,0,3.345,262.92,506.26,5.05
1/1/2005,0,10.285,269.97,725.51,5.14
2/1/2005,0,12.64,268.45,852.72,5.18
3/1/2005,0,12.125,253.44,897.63,5.23
4/1/2005,0,14.625,235.74,1114.23,5.22
5/1/2005,0,17.33,219.15,1372.46,5.3
6/1/2005,0,16.175,227.18,1264.27,5.38
7/1/2005,0,14.45,239.68,1098.78,5.44
8/1/2005,0,11.92,220.52,972.4,5.54
9/1/2005,0,10.36,279.93,723.08,5.64
10/1/2005,0,6.81,252.12,637.94,5.68
11/1/2005,0,9.31,277.39,702.86,5.68
12/1/2005,0,10.625,272.85,787.58,5.55
13/1/2005,0,15.445,259.55,1122.97,4.47
14/1/2005,20.61,17.695,180.27,1363.59,4.24
15/1/2005,29.21,7.63,220.73,594.89,4.21
16/1/2005,0.07,2.385,134.24,599.07,4.2
17/1/2005,3.39,-0.22,134.35,471.77,4.23
18/1/2005,0,-4.43,238.17,290.13,4.26
19/1/2005,0,-6.605,240.65,240,4.29
20/1/2005,4.2,-3.755,178.66,326.3,4.32
21/1/2005,3.11,0.04,180.08,440,4.35
22/1/2005,0,-2.815,238.31,360,4.36
23/1/2005,4.6,-3.285,192.09,338.75,4.24
24/1/2005,0,-6.11,263.27,279.31,4.06
25/1/2005,0,-2.62,332.32,300.44,4.09
26/1/2005,0,3.4,331.91,477.22,4.2
27/1/2005,0,5.11,340.21,524.4,4.16
28/1/2005,0,-3.795,290.63,320,3.75
29/1/2005,0,-3.135,303.64,320,3.6
30/1/2005,15.47,-0.51,206.69,421.42,3.58
31/1/2005,0,0.815,227.79,498.71,3.6
1/2/2005,0,2.65,270.94,542.25,3.65
2/2/2005,0,1.92,333.6,440,3.69
3/2/2005,0,2.5,296.17,500.19,3.74
4/2/2005,11.84,1.675,107.16,598.06,3.8
5/2/2005,0,4.585,281.86,596.96,3.82
6/2/2005,0,6.52,351.45,560,3.83
7/2/2005,0,7.695,357.55,600,3.9
8/2/2005,0,9.11,370.51,617.72,3.84
9/2/2005,0,11.48,356.75,773.47,3.64
10/2/2005,2,11.25,288.78,920,3.5
11/2/2005,0,4.775,338.58,545.05,3.56
12/2/2005,0,3.065,343.81,480,3.61
13/2/2005,0,6.29,376.11,523.23,3.69
14/2/2005,3.42,8.6,272.58,673.06,3.75
15/2/2005,3.94,10.965,228.13,917.38,3.78
16/2/2005,0,12.94,350.69,919.21,3.8
17/2/2005,0,9.61,387.97,637.05,3.81
18/2/2005,0,2.97,353.75,465.33,3.82
19/2/2005,0,0.705,360.66,390.45,3.92
20/2/2005,0,2.225,350.57,441.1,3.94
21/2/2005,1.98,6.46,276.57,707.39,3.94
22/2/2005,0,9.775,294.48,855.23,3.85
23/2/2005,0,7.57,270.01,771.31,3.65
24/2/2005,5.57,6.265,231.91,647.25,3.63
25/2/2005,9.74,1.27,144.45,558.28,3.48
26/2/2005,0,0.24,343.74,412.95,3.25
27/2/2005,0,2.86,382.45,452.7,3.19
28/2/2005,17.99,3.435,211.52,578.98,3.19
1/3/2005,7.46,3.415,134.38,640,3.23
2/3/2005,0,2.245,290.44,520,3.23
3/3/2005,0,1.045,351.18,440,3.26
4/3/2005,0,0.695,422.98,360,3.31
5/3/2005,0,4.155,418.21,471.48,3.35
6/3/2005,2.79,3.405,321.5,480,3.37
7/3/2005,0,7.845,446.54,544.89,3.4
8/3/2005,6.5,12.095,313.95,802.21,3.43
9/3/2005,13.67,3.55,332.54,436.99,3.45
10/3/2005,0,2.385,373.74,471.37,3.54
11/3/2005,0,5.195,390.4,564.59,3.55
12/3/2005,4.99,7.74,324.66,600,3.6
13/3/2005,0,8.99,429.39,658.59,3.61
