date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(m),GW(feet)
1/2/2013,0,12.075,0.448,424.37,280.13,0.050653718,49.98170732,9.61
2/2/2013,0,13.2,0.448,430.56,306.89,0.049897693,50.24085366,9
3/2/2013,0,13.76,0.448,425.83,320,0.055189872,50.63719512,8.51
4/2/2013,0,12.985,0.452000116,433.99,286.91,0.060482052,51.18597561,8.22
5/2/2013,0,14.765,0.452000116,441.62,320,0.074090514,51.36890244,8.08
6/2/2013,0,18.345,0.452000116,420.81,438.91,0.083162821,51.61280488,8.03
7/2/2013,0.96,20.545,0.452000116,373.68,573,0.098283334,52.54268293,8.24
8/2/2013,0,21.385,0.45508831,334.84,671.24,0.083162821,53.28963415,8.24
9/2/2013,0,19.31,0.456,395.14,498.96,0.075602565,53.73170732,8.4
10/2/2013,0,20.485,0.456,377.15,566.03,0.098283334,53.94512195,8.88
11/2/2013,0,20.86,0.456,384.08,573.42,0.090723078,54.02134146,9.31
12/2/2013,0,21.295,0.456267708,384.52,600,0.105843591,53.70121951,9.44
13/2/2013,0.27,22.82,0.459999769,318.47,789.36,0.098283334,53.70121951,9.64
14/2/2013,18.57,20.01,0.459999769,220.18,970.87,0.083162821,53.45731707,10.05
15/2/2013,1.61,17.31,0.459999769,229.71,1218.54,0.143644873,52.72560976,10.15
16/2/2013,3.83,15.75,0.461541319,286.03,898.88,0.136084617,52.07012195,10.17
17/2/2013,0,9.97,0.464,396.43,480.88,0.143644873,51.87195122,10.44
18/2/2013,0,9.84,0.464,464.64,336.11,0.166325643,51.56707317,10.52
19/2/2013,0,15.605,0.464,441.53,510.21,0.143644873,50.94207317,10.68
20/2/2013,0,18.86,0.467899306,399.03,735.52,0.136084617,50.78963415,10.84
21/2/2013,0,20.41,0.468,387.71,833.51,0.12852436,50.75914634,10.9
22/2/2013,0,21.795,0.468,391.69,882.36,0.12852436,50.34756098,11.06
23/2/2013,0,23.625,0.468,344.65,1186.93,0.120964104,50.22560976,11.05
24/2/2013,0,23.945,0.472000116,321.76,1325.2,0.113403847,49.98170732,10.57
25/2/2013,0,23.755,0.472000116,346.95,1044.16,0.113403847,49.73780488,11.17
26/2/2013,1.54,23.255,0.472000116,288.28,1105.49,0.105843591,49.64634146,11.85
27/2/2013,0.03,19.405,0.472000116,378.4,674.65,0.113403847,49.40243902,12.57
28/2/2013,0,17.665,0.476000116,411.34,546.95,0.105843591,49.41768293,13.16
1/3/2013,0,16.345,0.476000116,337.66,658.79,0.090723078,50.14939024,13.47
2/3/2013,0,12.29,0.476000116,318.62,587.21,0.083162821,49.2347561,13.62
3/3/2013,0,9.205,0.479999884,385.46,386.91,0.083162821,48.19817073,13.77
4/3/2013,0,9.325,0.479999884,479.75,272.82,0.113403847,47.10060976,14.77
5/3/2013,0,12.74,0.479999884,518.32,290.05,0.090723078,46.20121951,15.49
6/3/2013,1.79,16.02,0.479999884,403.14,542.41,0.070310385,45.72865854,16.06
7/3/2013,0,12.05,0.483999884,487.24,325.08,0.075602565,45.72865854,16.64
8/3/2013,0,13.32,0.483999884,525.88,298.75,0.071822437,45.27134146,17.21
9/3/2013,0,15.7,0.483999884,521.67,362.48,0.063506154,43.74695122,17.71
10/3/2013,0,18.405,0.488,475.89,511.28,0.071822437,42.64939024,18.11
11/3/2013,0,19.33,0.488,451.63,562.87,0.075602565,41.7804878,18.33
12/3/2013,7.12,19.52,0.488,257.41,1026.03,0.074846539,40.89634146,18.11
13/3/2013,0,16.665,0.488,460.28,520.68,0.083162821,40.02743902,17.87
14/3/2013,0,15.07,0.492000231,492.06,425.14,0.071066411,39.2652439,18.69
15/3/2013,0,13.15,0.492000231,537.28,307.49,0.075602565,38.6554878,19.45
16/3/2013,0,14.38,0.492000231,548.09,310.99,0.066530257,38.32012195,19.8
17/3/2013,0,16.2,0.496,531.68,376.67,0.03477718,38.6554878,19.99
18/3/2013,0.46,19.39,0.496,411.11,668.62,0.034021154,39.02134146,20.51
19/3/2013,0,21.83,0.496,389.24,828.64,0.037045257,37.77134146,20.95
20/3/2013,3.67,21.04,0.496,308.28,986.21,0.04687359,36.61280488,21.4
21/3/2013,0.29,16.63,0.500000116,482.18,471.34,0.06426218,36.07926829,21.98
22/3/2013,10.82,15.455,0.500000116,408.74,431.53,0.057457949,35.78963415,22.45
23/3/2013,5.71,21.885,0.500000116,347.37,1131.1,0.061238078,34.99695122,22.88
24/3/2013,8.54,23.535,0.504000116,246.9,1779.96,0.061238078,34.32621951,22.99
25/3/2013,0,19.815,0.504000116,408.9,1059.64,0.083162821,33.6402439,23.26
26/3/2013,0,13.02,0.504000116,373.28,820.8,0.071822437,32.75609756,23.67
27/3/2013,0,9.78,0.504000116,469.6,513.84,0.083162821,32.03963415,23.98
28/3/2013,0,12.22,0.507999653,546.21,427.52,0.058213975,31.38414634,24.31
29/3/2013,0,14.725,0.507999653,550.02,470.36,0.074090514,31.21646341,24.6
30/3/2013,0,16.33,0.507999653,527.17,533.27,0.040825385,30.80487805,24.9
31/3/2013,0,18.97,0.512000116,500.69,673.07,0.033265129,30.17987805,25.09
1/4/2013,0,21.22,0.512000116,441.26,940.12,0.037801282,29.70731707,25.32
2/4/2013,0,21.885,0.512000116,431.04,1006.03,0.030997052,29.20426829,25.24
3/4/2013,0,22.93,0.512000116,461.32,950.58,0.029485,28.76219512,24.67
4/4/2013,41.5,22.375,0.516,251.76,1654.58,0.063506154,28.30487805,25.47
5/4/2013,25.79,20.49,0.516,194.54,1906.24,0.400693594,28.0152439,25.77
6/4/2013,0,19.27,0.516,395.48,1430.91,0.287289746,27.66463415,25.86
7/4/2013,0,20.87,0.52,441.93,1413.27,0.287289746,27.78658537,25.99
8/4/2013,0,22.225,0.52,435.56,1551.89,0.370452568,28.6554878,26.31
9/4/2013,0,22.42,0.52,462.07,1471.34,0.340211542,27.43597561,26.6
10/4/2013,0,23.06,0.52,466.99,1498.54,0.332651285,26.97865854,26.91
11/4/2013,4.35,25.415,0.523999884,387.51,2015.67,2.003467968,26.84146341,27.2
12/4/2013,0.15,25.65,0.523999884,317.52,2424.05,1.693497452,26.64329268,27.46
13/4/2013,0,25.33,0.523999884,336.55,2312.2,1.285243602,26.1554878,27.69
14/4/2013,0,25.935,0.528000116,376.84,2209.35,1.081116677,25.71341463,27.76
15/4/2013,0,25.215,0.528000116,457.44,1779.3,0.778706418,25.24085366,27.91
16/4/2013,3.47,25.995,0.528000116,407.87,1986.23,0.55945898,24.79878049,28.07
17/4/2013,0,25.085,0.528000116,443.88,1858.95,0.415814107,24.40243902,28.26
18/4/2013,2.11,25.105,0.531999884,371.02,2009.97,0.309970516,24.05182927,28.37
19/4/2013,6.85,26.14,0.531999884,294.66,2383.42,0.27972949,23.94512195,28.56
20/4/2013,0,24.16,0.531999884,385.24,2057.94,0.226807694,23.71646341,28.82
21/4/2013,11.33,22.665,0.532100694,345.24,1788.62,0.196566669,23.47256098,28.95
22/4/2013,10.86,23.56,0.536000116,296.57,2098.82,0.226807694,23.18292683,29.05
23/4/2013,0,23.555,0.536000116,413.5,1980.75,0.219247438,23.0152439,29.25
24/4/2013,0,22.51,0.536000116,504.07,1526.59,0.196566669,22.72560976,29.53
25/4/2013,0,23.075,0.538458565,477.68,1673.02,0.181446156,22.32926829,29.8
26/4/2013,0,23.205,0.54,492.6,1621.91,0.173885899,22.13109756,29.96
27/4/2013,0,24.215,0.54,446.39,1913.56,0.158765386,21.97865854,30.06
28/4/2013,0,23.77,0.54,474.05,1766.84,0.143644873,21.67378049,30.04
29/4/2013,0,24.18,0.542458565,456.6,1884.04,0.120964104,21.24695122,30.03
30/4/2013,0,24.72,0.544,454.69,1951.63,0.105843591,20.83536585,29.61
1/5/2013,45.18,23.46,0.544,247.27,2262.82,0.105843591,20.59146341,29.67
2/5/2013,11.03,21.255,0.544,211.19,2080,0.415814107,20.43902439,29.97
3/5/2013,0,22.45,0.544911806,408.76,1979.49,0.302410259,20.4695122,30.17
4/5/2013,0,23.025,0.548,402.85,2080,0.27972949,20.4847561,30.245
5/5/2013,0,21.58,0.548,390.31,1906.64,0.347771798,21.125,30.32
6/5/2013,0,20.125,0.548,453.91,1639.51,0.393133337,21.03353659,30.38
7/5/2013,0,18.975,0.548,517.3,1379.17,0.355332055,20.57621951,30.39
8/5/2013,0,20.045,0.552,510.18,1485.72,0.294850003,20.27134146,30.29
9/5/2013,0,21.205,0.552,534.74,1487.14,0.241928207,20.27134146,30.49
10/5/2013,0,23.445,0.552,533.65,1661.69,0.204126925,20.04268293,30.76
11/5/2013,0,25.35,0.552,467.55,2138.91,0.173885899,19.95121951,30.89
12/5/2013,0,25.68,0.554458681,436.16,2289.12,0.143644873,19.93597561,30.84
13/5/2013,0,24.2,0.556000116,443.79,2087.38,0.12852436,20.08841463,30.75
14/5/2013,0,21.08,0.556000116,547.77,1401.34,0.105843591,19.78353659,30.75
15/5/2013,0,22.05,0.556000116,531.76,1535.98,0.090723078,19.37195122,30.92
16/5/2013,0,23.13,0.556000116,504.43,1692.57,0.070310385,19.17378049,31.1
17/5/2013,0,24.305,0.558458681,491.23,1847.7,0.046117565,19.25,31.23
18/5/2013,0,25.59,0.56,473.24,2040.1,0.038557308,19.38719512,31.3
19/5/2013,0,25.71,0.56,486.31,1986.94,0.037045257,19.38719512,31.22
20/5/2013,11.98,26.25,0.56,340.7,2280,0.041581411,19.12804878,31.17
21/5/2013,18.56,25.605,0.56,341.36,2185.32,0.325091029,18.85365854,31.32
22/5/2013,0,24.915,0.56,428.14,2178.69,0.40825385,18.6554878,31.51
23/5/2013,0,25.615,0.563732523,427.99,2275.42,0.461175645,18.54878049,31.79
24/5/2013,0,26.725,0.564000116,452.13,2309.98,0.264608977,18.67073171,32.21
25/5/2013,0,26.705,0.564000116,452.06,2310.78,0.136084617,18.74695122,32.45
26/5/2013,0,24.39,0.564000116,508.36,1818.14,0.105843591,18.51829268,32.51
27/5/2013,0,24.5,0.564000116,475.23,1967.29,0.083162821,18.22865854,32.64
28/5/2013,0.24,25.91,0.564000116,416.67,2314.37,0.06426218,17.80182927,32.72
29/5/2013,4.38,26.055,0.56410081,277.08,2479.43,0.049141667,17.16158537,32.8
30/5/2013,2.98,26.255,0.568,274.04,2583.87,0.039313334,16.79573171,32.88
31/5/2013,5.95,26.245,0.568,246.39,2617.1,0.038557308,16.70426829,33
1/6/2013,15.19,26.66,0.568,254.49,2647.36,0.048385641,16.50609756,33.03
2/6/2013,26.33,26.88,0.568,266.39,2638.52,0.55945898,16.38414634,33.01
3/6/2013,15.38,26.195,0.568,216.48,2703.6,1.111357703,16.26219512,32.81
4/6/2013,9.54,25.985,0.568,202.71,2717.07,0.914791034,16.1402439,32.44
5/6/2013,12.29,25.735,0.568,165.35,2793.42,0.514097441,15.95731707,32.24
6/6/2013,58.61,24.75,0.568,140.5,2720,1.239882063,15.91158537,32.23
7/6/2013,7.35,25.305,0.56810081,223.38,2633.76,3.386994904,15.94207317,32.34
8/6/2013,44.67,26.49,0.570458449,267.57,2636.48,3.145066697,16.24695122,32.48
9/6/2013,30,26.87,0.572000116,297.37,2598.53,8.316282131,16.81097561,32.56
10/6/2013,16.18,27.735,0.572000116,300.62,2715.06,7.446852636,17.11585366,32.62
11/6/2013,16.35,27.92,0.572000116,290.49,2794.7,5.776035953,17.13109756,32.63
12/6/2013,0.01,27.52,0.572000116,431.35,2595.55,4.173261579,16.96341463,32.6
13/6/2013,0.02,27.6,0.572000116,438.54,2592.68,3.334073109,16.75,32.74
14/6/2013,0,27.445,0.572000116,370.03,2783.53,2.653650026,16.62804878,32.9
15/6/2013,0,27.58,0.572000116,395.32,2745.99,2.086630789,16.53658537,33.03
16/6/2013,0,28.34,0.572000116,402.84,2841.46,1.693497452,16.52134146,33.17
17/6/2013,0,29.07,0.572000116,392.3,3021.62,1.746419248,16.56707317,33.25
18/6/2013,7.67,28.68,0.572000116,312.01,2866.65,1.255002576,16.35365854,33.43
19/6/2013,6.48,28.205,0.572000116,319.49,2788.39,1.020634625,16.1097561,33.43
20/6/2013,23.32,27.775,0.572000116,318.18,2728.4,0.914791034,15.91158537,33.5
21/6/2013,42.04,27.255,0.572000116,340.7,2561.44,0.869429496,15.69817073,33.66
22/6/2013,20.47,27.33,0.572000116,341.13,2585.28,0.778706418,15.57621951,33.76
23/6/2013,17.04,27.87,0.572000116,324.67,2723.97,0.672862827,15.30182927,33.91
24/6/2013,0,27.85,0.572000116,426.84,2747.04,0.642621801,15.30182927,33.9
25/6/2013,0,28.165,0.572000116,436.4,2772.23,0.567019236,15.19512195,33.91
26/6/2013,19.54,28.07,0.572000116,326.01,2774.32,0.574579493,14.95121951,33.89
27/6/2013,17.77,27.125,0.572000116,353.22,2519.32,1.50449104,14.79878049,33.86
28/6/2013,5.91,27.685,0.572000116,387.76,2699.97,1.217201294,14.57012195,33.77
29/6/2013,7.09,27.95,0.572000116,294.49,2872.06,0.899670521,14.58536585,33.62
30/6/2013,16.39,27.57,0.572000116,284.76,2850.3,0.695543596,14.57012195,33.45
1/7/2013,36.41,25.675,0.572000116,231.91,2720,0.869429496,14.60060976,33.28
2/7/2013,26.59,26.675,0.572000116,304.13,2663.86,3.281151314,14.64634146,33.11
3/7/2013,31.45,26.8,0.572000116,294.74,2710.82,10.58435908,14.78353659,33.05
4/7/2013,22.74,26.755,0.571732523,319.56,2613.56,8.694294956,15.01219512,33.13
5/7/2013,16.29,27.08,0.568911574,309.1,2688.77,8.996705215,15.01219512,33.4
6/7/2013,9.05,27.745,0.568,302.16,2800,8.996705215,15.5304878,33.62
7/7/2013,0,27.945,0.568,410.58,2800.26,7.046159042,15.78963415,33.74
8/7/2013,5.83,28.195,0.568,300.13,2862.83,5.012450048,15.88109756,33.53
9/7/2013,0,27.74,0.568,428.21,2718.49,4.082538501,15.75914634,33.24
10/7/2013,0,27.35,0.568,425.53,2672.38,3.356753879,15.34756098,33.17
11/7/2013,6.52,27.19,0.568,325.57,2749.96,2.736812847,15.01219512,33.07
12/7/2013,9.13,27.065,0.568,286.36,2754.73,2.691451308,14.82926829,32.7
13/7/2013,15.41,26.615,0.568,291.58,2677.45,2.90313849,15.14939024,32.43
14/7/2013,14.92,26.445,0.566458681,276.39,2702.14,2.797294899,15.59146341,32.56
15/7/2013,15.43,26.895,0.564000116,306.44,2671.63,4.725160302,15.69817073,32.6
16/7/2013,13.99,26.955,0.564000116,299.19,2707.55,3.583561573,15.85060976,32.54
17/7/2013,10.13,26.605,0.564000116,302.64,2645.64,2.668770539,16.41463415,32.49
18/7/2013,16,25.91,0.564000116,282.23,2613.89,2.441962844,16.82621951,32.35
19/7/2013,9.62,26.31,0.564000116,313.04,2574.43,2.19247438,16.62804878,32.15
20/7/2013,10.37,27.245,0.564000116,324.82,2663.51,2.925819259,16.56707317,31.61
21/7/2013,0.25,27.5,0.56091169,420.18,2720,7.409051354,16.65853659,31.12
22/7/2013,0.01,27.88,0.56,393.1,2869.58,8.316282131,16.7347561,30.77
23/7/2013,0,27.91,0.56,391.06,2889.78,6.8798334,16.94817073,30.5
24/7/2013,0,27.885,0.56,374.15,2945.02,4.551274403,17.25304878,30.36
25/7/2013,0,28.295,0.56,355.85,3069.61,3.114825671,18.07621951,30.19
26/7/2013,14.36,27.745,0.56,291.07,2880,2.699011564,18.82317073,29.98
27/7/2013,0,28.285,0.556000116,384.86,3011.05,4.596635942,19.35670732,29.54
28/7/2013,0,27.825,0.556000116,430.7,2785.85,5.564348772,19.76829268,29.19
29/7/2013,0,27.725,0.556000116,444.97,2726.48,8.618692391,19.98170732,29.12
30/7/2013,1.75,28.15,0.556000116,412.91,2790.1,7.711461613,20.24085366,28.97
31/7/2013,0,28.7,0.556000116,424.18,2928.85,6.199410316,20.56097561,28.78
1/8/2013,2.41,28.315,0.552,372.41,2821.09,4.226183374,21.23170732,28.35
2/8/2013,13.01,28.17,0.552,337.49,2749.01,4.400069273,21.7652439,27.89
3/8/2013,16,28.485,0.552,314.38,2894.32,4.279105169,21.87195122,27.63
4/8/2013,10.7,28.5,0.552,290.26,3015.19,4.452991069,22.10060976,27.88
5/8/2013,0,28.695,0.551732292,385.59,3050.31,3.795248755,22.3902439,28
6/8/2013,10.67,28.61,0.548,356.25,2932.49,2.593167974,23.04573171,28.03
7/8/2013,14.15,28.75,0.548,325.3,2880,1.882503864,23.74695122,27.88
8/8/2013,0,29,0.548,418.83,3000,1.496930784,24.14329268,27.72
9/8/2013,9.37,28.25,0.548,327.53,2800,1.22476155,23.76219512,27.61
10/8/2013,4.68,28.06,0.544,334.14,2739.17,1.232321807,23.57926829,27.53
11/8/2013,0,28.875,0.544,431.4,2898.78,1.35328591,23.53353659,27.49
12/8/2013,0,29.04,0.544,436.21,2900.76,1.217201294,23.76219512,27.11
13/8/2013,0,28.73,0.544,450.02,2794.22,1.035755138,24.00609756,26.62
14/8/2013,0.1,29.125,0.54,421.51,2961.39,1.11891796,24.17378049,26.3
15/8/2013,8,28.13,0.54,310.5,2820.68,1.11891796,24.29573171,26.08
16/8/2013,5.44,28.59,0.54,283.27,3024.93,0.824067957,24.35670732,25.82
17/8/2013,15.98,28.5,0.54,320.86,2822.77,0.824067957,24.93597561,25.76
18/8/2013,11.42,28.5,0.536000116,306.28,2880,1.050875651,25.68292683,25.8
19/8/2013,11.61,28.27,0.536000116,317.38,2801.49,1.572533348,26.17073171,25.59
20/8/2013,15.58,28.25,0.536000116,337.97,2720,2.562926948,26.50609756,25.31
21/8/2013,8.86,28.615,0.536000116,317.52,2837.07,3.235789775,26.90243902,24.54
22/8/2013,14.78,28.46,0.531999884,300.82,2880,2.971180798,26.99390244,24.81
23/8/2013,10.51,28.29,0.531999884,310.09,2811.99,3.356753879,26.93292683,24.44
24/8/2013,17.1,28.48,0.531999884,314.4,2811.95,3.364314135,27.25304878,24.29
25/8/2013,35.7,27.54,0.531732407,299.68,2734.79,3.644043625,27.67987805,24.14
26/8/2013,4.67,27.645,0.528000116,284.93,2800,5.965042365,28.85365854,23.85
27/8/2013,7.12,27.17,0.528000116,295.13,2694.48,4.558834659,28.44207317,23.03
28/8/2013,0,26.89,0.528000116,407.91,2611.92,3.364314135,29.00609756,22.29
29/8/2013,1.01,27.125,0.523999884,388.16,2624.58,2.593167974,29.2347561,22.49
30/8/2013,7.18,27.705,0.523999884,316.23,2799.1,2.162233354,29.46341463,22.45
31/8/2013,5.82,27.58,0.523999884,295.48,2745.01,2.131992328,29.9054878,23.26
1/9/2013,6.54,27.61,0.523999884,293.96,2755.32,1.769100017,31.1554878,23.56
2/9/2013,5.24,27.34,0.52,301.5,2682.82,1.958106429,32.28353659,23.21
3/9/2013,9.01,27.29,0.52,285.47,2733.76,3.084584645,31.97865854,22.41
4/9/2013,13.14,27.82,0.52,288.4,2795.5,2.691451308,32.03963415,21.85
5/9/2013,9.25,28.16,0.516,332.07,2743.25,2.426842331,30.80487805,21.54
6/9/2013,11.68,28.285,0.516,301.21,2799.58,3.235789775,30.34756098,20.77
7/9/2013,9.78,27.7,0.516,317.2,2639.76,4.10521927,30.88109756,20.75
8/9/2013,5.14,27.3,0.516,318.16,2577.16,3.938893628,32.10060976,21.22
9/9/2013,0,27.905,0.512000116,391.63,2764.41,2.714132077,32.95426829,21.48
10/9/2013,0,27.93,0.512000116,388.01,2777.01,2.079070533,33.42682927,22.12
11/9/2013,0,27.74,0.512000116,361.7,2825.87,1.65569617,34.60060976,22.65
12/9/2013,11.99,27.195,0.507999653,294.63,2701.8,1.323044885,34.63109756,22.88
13/9/2013,4.61,26.62,0.507999653,374.64,2518.17,1.088676934,33.91463415,23.25
14/9/2013,0,27.645,0.507999653,401.12,2685.59,1.141598729,33.51829268,23.6
15/9/2013,31.73,28.115,0.507999653,305.59,2718.8,1.255002576,32.54268293,23.77
16/9/2013,10.3,27.385,0.504000116,299.64,2639.64,1.134038472,31.7347561,23.64
17/9/2013,8.01,27.165,0.504000116,291.01,2642.03,1.028194882,31.38414634,23.56
18/9/2013,14.58,27.205,0.504000116,255.3,2783.9,1.315484628,30.82012195,23.67
19/9/2013,11.56,26.93,0.500000116,259.36,2730.86,1.670816683,30.28658537,23.83
20/9/2013,3.09,26.63,0.500000116,308.01,2601.84,1.769100017,30.02743902,24.05
21/9/2013,0,26.07,0.500000116,405.32,2422.41,1.685937196,30.22560976,23.96
22/9/2013,0,27,0.500000116,377.58,2640.54,1.459129501,30.34756098,23.39
23/9/2013,37.71,26.385,0.496,212.05,2797.21,1.391087193,30.17987805,23.4
24/9/2013,48.27,24.945,0.496,140.77,2774.93,3.137506441,29.93597561,23.64
25/9/2013,28.02,23.865,0.496,148.48,2592.2,9.979538558,29.60060976,23.44
26/9/2013,7.1,26.545,0.492000231,244.84,2730.74,17.31298735,29.73780488,23.31
27/9/2013,1.44,25.88,0.492000231,357.83,2453.6,15.19611553,30.60670732,23.33
28/9/2013,0,26.14,0.492000231,379.43,2517.84,10.58435908,30.59146341,24.01
29/9/2013,0,26.1,0.492000231,391.14,2466.39,6.804230835,30.22560976,24.62
30/9/2013,0,26.165,0.488,403.33,2421.94,4.362267991,30.5304878,25.24
1/10/2013,0,27.065,0.488,391.35,2581.96,3.069464132,30.72865854,25.55
2/10/2013,0,26.97,0.488,372.23,2630.59,2.305878227,30.69817073,25.74
3/10/2013,0,26.68,0.483999884,364.88,2606.88,1.776660274,29.66158537,25.705
4/10/2013,0,27.195,0.483999884,356.17,2702.38,1.37596668,28.73170732,25.67
5/10/2013,0,26.795,0.483999884,375.86,2573.95,1.103797447,27.78658537,25.97
6/10/2013,0,26.8,0.483999884,375.23,2571.98,0.914791034,27.31402439,26.43
7/10/2013,11.54,26.715,0.479999884,254.04,2676.02,0.801387187,27.02439024,26.6
8/10/2013,0,26.3,0.479999884,304.57,2712.14,0.763585905,27.02439024,26.82
9/10/2013,0,25.49,0.479999884,317.21,2560,0.657742314,27.13109756,26.76
10/10/2013,0,23.88,0.476000116,394.4,2119.56,0.582139749,26.67378049,26.45
11/10/2013,0,24.36,0.476000116,416.24,2096.48,0.521657697,25.97256098,26.23
12/10/2013,0,24.33,0.476000116,413.55,2091.68,0.461175645,25.71341463,25.91
13/10/2013,0,24.33,0.476000116,408.27,2098.79,0.40825385,25.37804878,25.24
14/10/2013,0,23.93,0.472000116,406.37,2058.15,0.370452568,25.4695122,25.01
15/10/2013,0,24.125,0.472000116,384.21,2133.17,0.332651285,25.94207317,25.05
16/10/2013,0,24.56,0.472000116,362.31,2271.36,0.302410259,26.27743902,24.86
17/10/2013,0,25.34,0.468267708,377.77,2294.97,0.27972949,26.7652439,24.34
18/10/2013,0,25.99,0.468,368.98,2382.32,0.25704872,27.78658537,23.91
19/10/2013,0,26.95,0.468,346.29,2593.14,0.234367951,28.13719512,23.51
20/10/2013,0,27.095,0.468,329.02,2670.4,0.219247438,28.07621951,23.56
21/10/2013,0,27.03,0.464,324.15,2674.19,0.219247438,28.36585366,23.62
22/10/2013,2.02,26.44,0.464,333.67,2488.75,0.219247438,29.15853659,23.79
23/10/2013,3.53,25.44,0.464,242.7,2428.07,0.211687182,29.81402439,23.82
24/10/2013,0,20.96,0.464,342.49,1813.78,0.196566669,30.42378049,23.77
25/10/2013,0,20.335,0.459999769,387.51,1618.97,0.189006412,30.34756098,23.5
26/10/2013,0,20.665,0.459999769,404.52,1583.42,0.181446156,30.25609756,23.25
27/10/2013,0,20.095,0.459999769,414.93,1455.22,0.173885899,29.99695122,23.32
28/10/2013,0,20.87,0.459999769,401.61,1579.08,0.158765386,29.95121951,23.56
29/10/2013,0,22.275,0.456,394.56,1718.47,0.15120513,30.02743902,23.35
30/10/2013,0,23.51,0.456,360.97,1950.79,0.136084617,30.43902439,22.81
31/10/2013,0,23.725,0.456,365.8,1942.32,0.113403847,30.82012195,22.74
1/11/2013,0,24.41,0.456,343.88,2108.64,0.098283334,30.71341463,22.715
2/11/2013,10.55,23.485,0.452000116,224.11,2134.86,0.105843591,30.34756098,22.69
3/11/2013,0,20.66,0.452000116,335.41,1724.74,0.105843591,30.66768293,22.53
4/11/2013,0,19.97,0.452000116,365.13,1560,0.105843591,31.49085366,22.12
5/11/2013,0,22.725,0.452000116,298.4,2037.98,0.090723078,31.59756098,21.76
6/11/2013,0,24.59,0.448267708,283.31,2298.48,0.083162821,31.59756098,21.34
7/11/2013,0,23.56,0.448,305.11,2096.3,0.083162821,31.67378049,20.58
8/11/2013,0,22.685,0.448,294.22,2017.48,0.075602565,31.91768293,19.86
9/11/2013,0,22.865,0.448,305.84,1990.85,0.074846539,32.54268293,19.08
10/11/2013,0,23.395,0.448,294.28,2095.09,0.073334488,33.09146341,18.66
11/11/2013,0,23.725,0.443999884,284.64,2154.84,0.071066411,33.73170732,17.91
12/11/2013,0,22.765,0.443999884,297.09,2004.65,0.068042308,34.8902439,17.62
13/11/2013,0,18.87,0.443999884,316.73,1544.32,0.066530257,35.98780488,17.46
14/11/2013,0,17.63,0.443999884,365.88,1291.59,0.065018206,37.17682927,17.5
15/11/2013,0,20,0.443999884,308.35,1655.04,0.063506154,37.81707317,17.66
