# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:40:09 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 271538082002301 AMAX NO 3 WELL NEAR PINE LEVEL FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 271538082002301
#            TS   parameter     statistic     Description
#        251411       62611     00001     Groundwater level above NAVD 1988, feet (Maximum)
#         28739       62610     00001     Groundwater level above NGVD 1929, feet (Maximum)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=271538082002301&ts_ids=28739]
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     1          Not determined
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	251411_62611_00001	251411_62611_00001_cd	28739_62610_00001	28739_62610_00001_cd	00_62610_00011	00_62610_00011_cd	00_62611_00011	00_62611_00011_cd	00_72019_00011	00_72019_00011_cd
USGS	271538082002301	2007-10-16		38.82	A	39.87	A:R						
USGS	271538082002301	2007-10-17		38.29	A	39.34	A:R						
USGS	271538082002301	2007-10-18		38.02	A	39.07	A:R						
USGS	271538082002301	2007-10-19		38.03	A	39.08	A:R						
USGS	271538082002301	2007-10-20		38.19	A	39.24	A:R						
USGS	271538082002301	2007-10-21		38.57	A	39.62	A:R						
USGS	271538082002301	2007-10-22		38.90	A	39.95	A:R						
USGS	271538082002301	2007-10-23		39.11	A	40.16	A:R						
USGS	271538082002301	2007-10-24		39.28	A	40.33	A:R						
USGS	271538082002301	2007-10-25		39.41	A	40.46	A:R						
USGS	271538082002301	2007-10-26		39.50	A	40.55	A:R						
USGS	271538082002301	2007-10-27		39.54	A	40.59	A:R						
USGS	271538082002301	2007-10-28		39.62	A	40.67	A:R						
USGS	271538082002301	2007-10-29		39.64	A	40.69	A:R						
USGS	271538082002301	2007-10-30		39.62	A	40.67	A:R						
USGS	271538082002301	2007-10-31		39.89	A	40.94	A:R						
USGS	271538082002301	2007-11-01		40.12	A	41.17	A:R						
USGS	271538082002301	2007-11-02		40.15	A	41.20	A:R						
USGS	271538082002301	2007-11-03		40.04	A	41.09	A:R						
USGS	271538082002301	2007-11-04		39.96	A	41.01	A:R						
USGS	271538082002301	2007-11-05		39.99	A	41.04	A:R						
USGS	271538082002301	2007-11-06		39.48	A	40.53	A:R						
USGS	271538082002301	2007-11-07		39.12	A	40.17	A:R						
USGS	271538082002301	2007-11-08		39.03	A	40.08	A:R						
USGS	271538082002301	2007-11-09		38.72	A	39.77	A:R						
USGS	271538082002301	2007-11-10		38.39	A	39.44	A:R						
USGS	271538082002301	2007-11-11		38.41	A	39.46	A:R						
USGS	271538082002301	2007-11-12		38.51	A	39.56	A:R						
USGS	271538082002301	2007-11-13		37.75	A	38.80	A:R						
USGS	271538082002301	2007-11-14		37.38	A	38.43	A:R						
USGS	271538082002301	2007-11-15		37.16	A	38.21	A:R						
USGS	271538082002301	2007-11-16		36.46	A	37.51	A:R						
USGS	271538082002301	2007-11-17		36.11	A	37.16	A:R						
USGS	271538082002301	2007-11-18		36.37	A	37.42	A:R						
USGS	271538082002301	2007-11-19		36.45	A	37.50	A:R						
USGS	271538082002301	2007-11-20		35.43	A	36.48	A:R						
USGS	271538082002301	2007-11-21		35.45	A	36.50	A:R						
USGS	271538082002301	2007-11-22		35.49	A	36.54	A:R						
USGS	271538082002301	2007-11-23		35.83	A	36.88	A:R						
USGS	271538082002301	2007-11-24		35.84	A	36.89	A:R						
USGS	271538082002301	2007-11-25		36.10	A	37.15	A:R						
USGS	271538082002301	2007-11-26		36.26	A	37.31	A:R						
USGS	271538082002301	2007-11-27		35.67	A	36.72	A:R						
USGS	271538082002301	2007-11-28		35.66	A	36.71	A:R						
USGS	271538082002301	2007-11-29		35.45	A	36.50	A:R						
USGS	271538082002301	2007-11-30		35.03	A	36.08	A:R						
USGS	271538082002301	2007-12-01		34.94	A	35.99	A:R						
USGS	271538082002301	2007-12-02		35.26	A	36.31	A:R						
USGS	271538082002301	2007-12-03		35.40	A	36.45	A:R						
USGS	271538082002301	2007-12-03 15:10	UTC									23.44	1:A
USGS	271538082002301	2007-12-04		34.78	A	35.83	A:R						
USGS	271538082002301	2007-12-05		34.90	A	35.95	A:R						
USGS	271538082002301	2007-12-06		34.44	A	35.49	A:R						
USGS	271538082002301	2007-12-07		34.23	A	35.28	A:R						
USGS	271538082002301	2007-12-08		33.91	A	34.96	A:R						
USGS	271538082002301	2007-12-09		34.25	A	35.30	A:R						
USGS	271538082002301	2007-12-10		34.38	A	35.43	A:R						
USGS	271538082002301	2007-12-11		33.52	A	34.57	A:R						
USGS	271538082002301	2007-12-12		33.54	A	34.59	A:R						
USGS	271538082002301	2007-12-13		33.19	A	34.24	A:R						
USGS	271538082002301	2007-12-14		33.01	A	34.06	A:R						
USGS	271538082002301	2007-12-15		34.01	A	35.06	A:R						
USGS	271538082002301	2007-12-16		34.56	A	35.61	A:R						
USGS	271538082002301	2007-12-17		34.94	A	35.99	A:R						
USGS	271538082002301	2007-12-18		35.24	A	36.29	A:R						
USGS	271538082002301	2007-12-19		35.50	A	36.55	A:R						
USGS	271538082002301	2007-12-20		35.82	A	36.87	A:R						
USGS	271538082002301	2007-12-21		35.85	A	36.90	A:R						
USGS	271538082002301	2007-12-22		35.99	A	37.04	A:R						
USGS	271538082002301	2007-12-23		36.25	A	37.30	A:R						
USGS	271538082002301	2007-12-24		36.47	A	37.52	A:R						
USGS	271538082002301	2007-12-25		36.70	A	37.75	A:R						
USGS	271538082002301	2007-12-26		36.84	A	37.89	A:R						
USGS	271538082002301	2007-12-27		36.35	A	37.40	A:R						
USGS	271538082002301	2007-12-28		36.02	A	37.07	A:R						
USGS	271538082002301	2007-12-29		35.76	A	36.81	A:R						
USGS	271538082002301	2007-12-30		35.66	A	36.71	A:R						
USGS	271538082002301	2007-12-31		35.74	A	36.79	A:R						
USGS	271538082002301	2008-01-01		35.40	A	36.45	A:R						
USGS	271538082002301	2008-01-02		35.46	A	36.51	A:R						
USGS	271538082002301	2008-01-03		32.38	A	33.43	A:R						
USGS	271538082002301	2008-01-04		32.05	A	33.10	A:R						
USGS	271538082002301	2008-01-05		32.80	A	33.85	A:R						
USGS	271538082002301	2008-01-06		33.46	A	34.51	A:R						
USGS	271538082002301	2008-01-07		34.01	A	35.06	A:R						
USGS	271538082002301	2008-01-08		34.14	A	35.19	A:R						
USGS	271538082002301	2008-01-09		34.20	A	35.25	A:R						
USGS	271538082002301	2008-01-10		34.05	A	35.10	A:R						
USGS	271538082002301	2008-01-11		34.01	A	35.06	A:R						
USGS	271538082002301	2008-01-12		34.05	A	35.10	A:R						
USGS	271538082002301	2008-01-13		34.61	A	35.66	A:R						
USGS	271538082002301	2008-01-14		34.72	A	35.77	A:R						
USGS	271538082002301	2008-01-15		34.20	A	35.25	A:R						
USGS	271538082002301	2008-01-16		34.19	A	35.24	A:R						
USGS	271538082002301	2008-01-17		34.37	A	35.42	A:R						
USGS	271538082002301	2008-01-18		34.70	A	35.75	A:R						
USGS	271538082002301	2008-01-19		35.01	A	36.06	A:R						
USGS	271538082002301	2008-01-20		35.18	A	36.23	A:R						
USGS	271538082002301	2008-01-21		35.59	A	36.64	A:R						
USGS	271538082002301	2008-01-22		36.10	A	37.15	A:R						
USGS	271538082002301	2008-01-23		36.43	A	37.48	A:R						
USGS	271538082002301	2008-01-24		36.64	A	37.69	A:R						
USGS	271538082002301	2008-01-25		36.78	A	37.83	A:R						
USGS	271538082002301	2008-01-26		37.13	A	38.18	A:R						
USGS	271538082002301	2008-01-27		37.27	A	38.32	A:R						
USGS	271538082002301	2008-01-28		37.39	A	38.44	A:R						
USGS	271538082002301	2008-01-29		37.39	A	38.44	A:R						
USGS	271538082002301	2008-01-30		37.38	A	38.43	A:R						
USGS	271538082002301	2008-01-31		36.93	A	37.98	A:R						
USGS	271538082002301	2008-02-01		36.16	A	37.21	A:R						
USGS	271538082002301	2008-02-02		36.19	A	37.24	A:R						
USGS	271538082002301	2008-02-03		36.44	A	37.49	A:R						
USGS	271538082002301	2008-02-04		36.58	A	37.63	A:R						
USGS	271538082002301	2008-02-05		35.81	A	36.86	A:R						
USGS	271538082002301	2008-02-06		35.63	A	36.68	A:R						
USGS	271538082002301	2008-02-07		35.57	A	36.62	A:R						
USGS	271538082002301	2008-02-08		35.59	A	36.64	A:R						
USGS	271538082002301	2008-02-09		35.85	A	36.90	A:R						
USGS	271538082002301	2008-02-10		36.08	A	37.13	A:R						
USGS	271538082002301	2008-02-11		36.26	A	37.31	A:R						
USGS	271538082002301	2008-02-12		36.62	A	37.67	A:R						
USGS	271538082002301	2008-02-13		36.81	A	37.86	A:R						
USGS	271538082002301	2008-02-14		36.97	A	38.02	A:R						
USGS	271538082002301	2008-02-15		37.20	A	38.25	A:R						
USGS	271538082002301	2008-02-16		37.46	A	38.51	A:R						
USGS	271538082002301	2008-02-17		37.69	A	38.74	A:R						
USGS	271538082002301	2008-02-18		37.87	A	38.92	A:R						
USGS	271538082002301	2008-02-19		37.80	A	38.85	A:R						
USGS	271538082002301	2008-02-20		37.86	A	38.91	A:R						
USGS	271538082002301	2008-02-21		37.99	A	39.04	A:R						
USGS	271538082002301	2008-02-22		38.08	A	39.13	A:R						
USGS	271538082002301	2008-02-23		38.08	A	39.13	A:R						
USGS	271538082002301	2008-02-24		38.15	A	39.20	A:R						
USGS	271538082002301	2008-02-25		38.22	A	39.27	A:R						
USGS	271538082002301	2008-02-26		37.97	A	39.02	A:R						
USGS	271538082002301	2008-02-27		37.66	A	38.71	A:R						
USGS	271538082002301	2008-02-28		37.21	A	38.26	A:R						
USGS	271538082002301	2008-02-29		36.19	A	37.24	A:R						
USGS	271538082002301	2008-03-01		35.49	A	36.54	A:R						
USGS	271538082002301	2008-03-02		35.66	A	36.71	A:R						
USGS	271538082002301	2008-03-03		35.81	A	36.86	A:R						
USGS	271538082002301	2008-03-04		35.68	A	36.73	A:R						
USGS	271538082002301	2008-03-05		35.73	A	36.78	A:R						
USGS	271538082002301	2008-03-06		35.30	A	36.35	A:R						
USGS	271538082002301	2008-03-07		36.05	A	37.10	A:R						
USGS	271538082002301	2008-03-08		36.29	A	37.34	A:R						
USGS	271538082002301	2008-03-09		36.57	A	37.62	A:R						
USGS	271538082002301	2008-03-10		36.73	A	37.78	A:R						
USGS	271538082002301	2008-03-11		36.94	A	37.99	A:R						
USGS	271538082002301	2008-03-12		37.24	A	38.29	A:R						
USGS	271538082002301	2008-03-13		37.35	A	38.40	A:R						
USGS	271538082002301	2008-03-14		37.39	A	38.44	A:R						
USGS	271538082002301	2008-03-15		37.56	A	38.61	A:R						
USGS	271538082002301	2008-03-16		37.64	A	38.69	A:R						
USGS	271538082002301	2008-03-17		37.68	A	38.73	A:R						
USGS	271538082002301	2008-03-18		37.03	A	38.08	A:R						
USGS	271538082002301	2008-03-19		36.61	A	37.66	A:R						
USGS	271538082002301	2008-03-20		36.67	A	37.72	A:R						
USGS	271538082002301	2008-03-21		36.77	A	37.82	A:R						
USGS	271538082002301	2008-03-22		36.99	A	38.04	A:R						
USGS	271538082002301	2008-03-23		37.30	A	38.35	A:R						
USGS	271538082002301	2008-03-24		37.36	A	38.41	A:R						
USGS	271538082002301	2008-03-25		37.31	A	38.36	A:R						
USGS	271538082002301	2008-03-26		37.40	A	38.45	A:R						
USGS	271538082002301	2008-03-27		37.54	A	38.59	A:R						
USGS	271538082002301	2008-03-28		37.51	A	38.56	A:R						
USGS	271538082002301	2008-03-28 16:30	UTC									20.69	1:A
USGS	271538082002301	2008-03-29		37.41	A	38.46	A:R						
USGS	271538082002301	2008-03-30		37.40	A	38.45	A:R						
USGS	271538082002301	2008-03-31		37.36	A	38.41	A:R						
USGS	271538082002301	2008-04-01		36.30	A	37.35	A:R						
USGS	271538082002301	2008-04-02		36.64	A	37.69	A:R						
USGS	271538082002301	2008-04-03		36.97	A	38.02	A:R						
USGS	271538082002301	2008-04-04		37.37	A	38.42	A:R						
USGS	271538082002301	2008-04-05		37.71	A	38.76	A:R						
USGS	271538082002301	2008-04-06		38.03	A	39.08	A:R						
USGS	271538082002301	2008-04-07		38.29	A	39.34	A:R						
USGS	271538082002301	2008-04-08		38.39	A	39.44	A:R						
USGS	271538082002301	2008-04-09		38.47	A	39.52	A:R						
USGS	271538082002301	2008-04-10		38.59	A	39.64	A:R						
USGS	271538082002301	2008-04-11		38.54	A	39.59	A:R						
USGS	271538082002301	2008-04-12		38.49	A	39.54	A:R						
USGS	271538082002301	2008-04-13		38.61	A	39.66	A:R						
USGS	271538082002301	2008-04-14		38.74	A	39.79	A:R						
USGS	271538082002301	2008-04-15		38.58	A	39.63	A:R						
USGS	271538082002301	2008-04-16		38.36	A	39.41	A:R						
USGS	271538082002301	2008-04-17		37.77	A	38.82	A:R						
USGS	271538082002301	2008-04-18		37.65	A	38.70	A:R						
USGS	271538082002301	2008-04-18 16:57	UTC									21.23	1:A
USGS	271538082002301	2008-04-19		37.17	A	38.22	A:R						
USGS	271538082002301	2008-04-20		37.35	A	38.40	A:R						
USGS	271538082002301	2008-04-21		37.47	A	38.52	A:R						
USGS	271538082002301	2008-04-22		37.27	A	38.32	A:R						
USGS	271538082002301	2008-04-23		36.90	A	37.95	A:R						
USGS	271538082002301	2008-04-24		36.64	A	37.69	A:R						
USGS	271538082002301	2008-04-25		36.14	A	37.19	A:R						
USGS	271538082002301	2008-04-26		35.75	A	36.80	A:R						
USGS	271538082002301	2008-04-27		35.78	A	36.83	A:R						
USGS	271538082002301	2008-04-28		35.38	A	36.43	A:R						
USGS	271538082002301	2008-04-29		35.09	A	36.14	A:R						
USGS	271538082002301	2008-04-30		34.90	A	35.95	A:R						
USGS	271538082002301	2008-05-01		34.57	A	35.62	A:R						
USGS	271538082002301	2008-05-02		34.17	A	35.22	A:R						
USGS	271538082002301	2008-05-03		33.90	A	34.95	A:R						
USGS	271538082002301	2008-05-04		34.26	A	35.31	A:R						
USGS	271538082002301	2008-05-05		34.31	A	35.36	A:R						
USGS	271538082002301	2008-05-06		33.23	A	34.28	A:R						
USGS	271538082002301	2008-05-07		32.96	A	34.01	A:R						
USGS	271538082002301	2008-05-08		32.17	A	33.22	A:R						
USGS	271538082002301	2008-05-09		32.06	A	33.11	A:R						
USGS	271538082002301	2008-05-10		31.85	A	32.90	A:R						
USGS	271538082002301	2008-05-11		32.11	A	33.16	A:R						
USGS	271538082002301	2008-05-12		32.21	A	33.26	A:R						
USGS	271538082002301	2008-05-13		31.37	A	32.42	A:R						
USGS	271538082002301	2008-05-14		31.10	A	32.15	A:R						
USGS	271538082002301	2008-05-15		31.00	A	32.05	A:R						
USGS	271538082002301	2008-05-16		30.68	A	31.73	A:R						
USGS	271538082002301	2008-05-17		30.38	A	31.43	A:R						
USGS	271538082002301	2008-05-18		30.87	A	31.92	A:R						
USGS	271538082002301	2008-05-19		31.04	A	32.09	A:R						
USGS	271538082002301	2008-05-20		31.04	A	32.09	A:R						
USGS	271538082002301	2008-05-21		31.51	A	32.56	A:R						
USGS	271538082002301	2008-05-22		32.00	A	33.05	A:R						
USGS	271538082002301	2008-05-23		32.38	A	33.43	A:R						
USGS	271538082002301	2008-05-24		32.74	A	33.79	A:R						
USGS	271538082002301	2008-05-25		33.05	A	34.10	A:R						
USGS	271538082002301	2008-05-26		33.24	A	34.29	A:R						
USGS	271538082002301	2008-05-27		33.27	A	34.32	A:R						
USGS	271538082002301	2008-05-28		33.13	A	34.18	A:R						
USGS	271538082002301	2008-05-29		33.12	A	34.17	A:R						
USGS	271538082002301	2008-05-30		32.35	A	33.40	A:R						
USGS	271538082002301	2008-05-31		32.38	A	33.43	A:R						
USGS	271538082002301	2008-06-01		32.64	A	33.69	A:R						
USGS	271538082002301	2008-06-02		32.80	A	33.85	A:R						
USGS	271538082002301	2008-06-03		32.95	A	34.00	A:R						
USGS	271538082002301	2008-06-03 17:48	UTC									25.32	1:A
USGS	271538082002301	2008-06-04		33.08	A	34.13	A:R						
USGS	271538082002301	2008-06-05		33.13	A	34.18	A:R						
USGS	271538082002301	2008-06-06		33.06	A	34.11	A:R						
USGS	271538082002301	2008-06-07		33.25	A	34.30	A:R						
USGS	271538082002301	2008-06-08		33.63	A	34.68	A:R						
USGS	271538082002301	2008-06-09		33.72	A	34.77	A:R						
USGS	271538082002301	2008-06-10		33.93	A	34.98	A:R						
USGS	271538082002301	2008-06-11		34.32	A	35.37	A:R						
USGS	271538082002301	2008-06-12		34.61	A	35.66	A:R						
USGS	271538082002301	2008-06-13		34.91	A	35.96	A:R						
USGS	271538082002301	2008-06-14		35.24	A	36.29	A:R						
USGS	271538082002301	2008-06-15		35.55	A	36.60	A:R						
USGS	271538082002301	2008-06-16		35.72	A	36.77	A:R						
USGS	271538082002301	2008-06-17		35.98	A	37.03	A:R						
USGS	271538082002301	2008-06-18		36.16	A	37.21	A:R						
USGS	271538082002301	2008-06-19		36.30	A	37.35	A:R						
USGS	271538082002301	2008-06-20		36.32	A	37.37	A:R						
USGS	271538082002301	2008-06-21		36.49	A	37.54	A:R						
USGS	271538082002301	2008-06-22		36.71	A	37.76	A:R						
USGS	271538082002301	2008-06-23		36.77	A	37.82	A:R						
USGS	271538082002301	2008-06-24		36.88	A	37.93	A:R						
USGS	271538082002301	2008-06-25		37.13	A	38.18	A:R						
USGS	271538082002301	2008-06-26		37.36	A	38.41	A:R						
USGS	271538082002301	2008-06-27		37.51	A	38.56	A:R						
USGS	271538082002301	2008-06-28		37.69	A	38.74	A:R						
USGS	271538082002301	2008-06-29		37.89	A	38.94	A:R						
USGS	271538082002301	2008-06-30		38.03	A	39.08	A:R						
USGS	271538082002301	2008-07-01		38.14	A	39.19	A:R						
USGS	271538082002301	2008-07-02		38.24	A	39.29	A:R						
USGS	271538082002301	2008-07-03		38.39	A	39.44	A:R						
USGS	271538082002301	2008-07-04		38.59	A	39.64	A:R						
USGS	271538082002301	2008-07-05		38.67	A	39.72	A:R						
USGS	271538082002301	2008-07-06		38.63	A	39.68	A:R						
USGS	271538082002301	2008-07-07		38.80	A	39.85	A:R						
USGS	271538082002301	2008-07-08		39.03	A	40.08	A:R						
USGS	271538082002301	2008-07-09		39.19	A	40.24	A:R						
USGS	271538082002301	2008-07-10		39.31	A	40.36	A:R						
USGS	271538082002301	2008-07-11		39.45	A	40.50	A:R						
USGS	271538082002301	2008-07-12		39.63	A	40.68	A:R						
USGS	271538082002301	2008-07-13		39.88	A	40.93	A:R						
USGS	271538082002301	2008-07-14		39.97	A	41.02	A:R						
USGS	271538082002301	2008-07-15		40.04	A	41.09	A:R						
USGS	271538082002301	2008-07-15 17:47	UTC									18.17	1:A
USGS	271538082002301	2008-07-16		40.26	A	41.31	A:R						
USGS	271538082002301	2008-07-17		40.43	A	41.48	A:R						
USGS	271538082002301	2008-07-18		40.54	A	41.59	A:R						
USGS	271538082002301	2008-07-19		40.62	A	41.67	A:R						
USGS	271538082002301	2008-07-20		40.73	A	41.78	A:R						
USGS	271538082002301	2008-07-21		40.77	A	41.82	A:R						
USGS	271538082002301	2008-07-22		40.86	A	41.91	A:R						
USGS	271538082002301	2008-07-23		40.92	A	41.97	A:R						
USGS	271538082002301	2008-07-24		40.99	A	42.04	A:R						
USGS	271538082002301	2008-07-25		41.08	A	42.13	A:R						
USGS	271538082002301	2008-07-26		41.23	A	42.28	A:R						
USGS	271538082002301	2008-07-27		41.35	A	42.40	A:R						
USGS	271538082002301	2008-07-28		41.41	A	42.46	A:R						
USGS	271538082002301	2008-07-29		41.42	A	42.47	A:R						
USGS	271538082002301	2008-07-30		41.46	A	42.51	A:R						
USGS	271538082002301	2008-07-31		41.48	A	42.53	A:R						
USGS	271538082002301	2008-08-01		41.53	A	42.58	A:R						
USGS	271538082002301	2008-08-02		41.57	A	42.62	A:R						
USGS	271538082002301	2008-08-03		41.67	A	42.72	A:R						
USGS	271538082002301	2008-08-04		41.70	A	42.75	A:R						
USGS	271538082002301	2008-08-05		41.76	A	42.81	A:R						
USGS	271538082002301	2008-08-06		41.87	A	42.92	A:R						
USGS	271538082002301	2008-08-07		42.01	A	43.06	A:R						
USGS	271538082002301	2008-08-08		42.12	A	43.17	A:R						
USGS	271538082002301	2008-08-09		42.19	A	43.24	A:R						
USGS	271538082002301	2008-08-10		42.28	A	43.33	A:R						
USGS	271538082002301	2008-08-11		42.35	A	43.40	A:R						
USGS	271538082002301	2008-08-12		42.42	A	43.47	A:R						
USGS	271538082002301	2008-08-13		42.46	A	43.51	A:R						
USGS	271538082002301	2008-08-14		42.49	A	43.54	A:R						
USGS	271538082002301	2008-08-15		42.42	A	43.47	A:R						
USGS	271538082002301	2008-08-16		42.46	A	43.51	A:R						
USGS	271538082002301	2008-08-17		42.58	A	43.63	A:R						
USGS	271538082002301	2008-08-18		42.65	A	43.70	A:R						
USGS	271538082002301	2008-08-19		42.88	A	43.93	A:R						
USGS	271538082002301	2008-08-20		42.88	A	43.93	A:R						
USGS	271538082002301	2008-08-21		42.89	A	43.94	A:R						
USGS	271538082002301	2008-08-22		42.89	A	43.94	A:R						
USGS	271538082002301	2008-08-23		42.94	A	43.99	A:R						
USGS	271538082002301	2008-08-24		43.04	A	44.09	A:R						
USGS	271538082002301	2008-08-25		43.13	A	44.18	A:R						
USGS	271538082002301	2008-08-26		43.20	A	44.25	A:R						
USGS	271538082002301	2008-08-27		43.19	A	44.24	A:R						
USGS	271538082002301	2008-08-28		43.22	A	44.27	A:R						
USGS	271538082002301	2008-08-29		43.26	A	44.31	A:R						
USGS	271538082002301	2008-08-30		43.31	A	44.36	A:R						
USGS	271538082002301	2008-08-31		43.42	A	44.47	A:R						
USGS	271538082002301	2008-09-01		43.45	A	44.50	A:R						
USGS	271538082002301	2008-09-02		43.48	A	44.53	A:R						
USGS	271538082002301	2008-09-03		43.46	A	44.51	A:R						
USGS	271538082002301	2008-09-04		43.41	A	44.46	A:R						
USGS	271538082002301	2008-09-05		43.43	A	44.48	A:R						
USGS	271538082002301	2008-09-06		43.24	A	44.29	A:R						
USGS	271538082002301	2008-09-07		43.25	A	44.30	A:R						
USGS	271538082002301	2008-09-08		43.25	A	44.30	A:R						
USGS	271538082002301	2008-09-09		43.05	A	44.10	A:R						
USGS	271538082002301	2008-09-10		42.91	A	43.96	A:R						
USGS	271538082002301	2008-09-11		42.91	A	43.96	A:R						
USGS	271538082002301	2008-09-12		42.92	A	43.97	A:R						
USGS	271538082002301	2008-09-13		42.92	A	43.97	A:R						
USGS	271538082002301	2008-09-14		42.88	A	43.93	A:R						
USGS	271538082002301	2008-09-15		42.84	A	43.89	A:R						
USGS	271538082002301	2008-09-16		42.42	A	43.47	A:R						
USGS	271538082002301	2008-09-17		41.65	A	42.70	A:R						
USGS	271538082002301	2008-09-18		41.93	A	42.98	A:R						
USGS	271538082002301	2008-09-19		41.78	A	42.83	A:R						
USGS	271538082002301	2008-09-20		41.71	A	42.76	A:R						
USGS	271538082002301	2008-09-21		41.73	A	42.78	A:R						
USGS	271538082002301	2008-09-22		41.78	A	42.83	A:R						
USGS	271538082002301	2008-09-23		42.09	A	43.14	A:R						
USGS	271538082002301	2008-09-24		42.20	A	43.25	A:R						
USGS	271538082002301	2008-09-25		42.24	A	43.29	A:R						
USGS	271538082002301	2008-09-26		42.21	A	43.26	A:R						
USGS	271538082002301	2008-09-27		42.18	A	43.23	A:R						
USGS	271538082002301	2008-09-28		42.19	A	43.24	A:R						
USGS	271538082002301	2008-09-29		42.27	A	43.32	A:R						
USGS	271538082002301	2008-09-30		42.32	A	43.37	A:R						
USGS	271538082002301	2008-10-01		42.49	A	43.54	A:R						
USGS	271538082002301	2008-10-02		42.50	A	43.55	A:R						
USGS	271538082002301	2008-10-02 20:00	UTC									15.65	1:A
USGS	271538082002301	2008-10-03		42.38	A	43.43	A:R						
USGS	271538082002301	2008-10-04		42.02	A	43.07	A:R						
USGS	271538082002301	2008-10-05		42.04	A	43.09	A:R						
USGS	271538082002301	2008-10-06		42.09	A	43.14	A:R						
USGS	271538082002301	2008-10-07		42.15	A	43.20	A:R						
USGS	271538082002301	2008-10-08		42.26	A	43.31	A:R						
USGS	271538082002301	2008-10-09		42.28	A	43.33	A:R						
USGS	271538082002301	2008-10-10		42.24	A	43.29	A:R						
USGS	271538082002301	2008-10-11		42.25	A	43.30	A:R						
